wave_year,country,region,age,gender,urban,own_ed_level,parent_ed_level,own_years_schooling,parent_years_schooling,father_ed_level,mother_ed_level,father_years_schooling,mother_years_schooling,sample_weight,hh_income_proxy,migration_exposure,multigenerational_hh,cohort
2010,182,Namangan region,48,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,41,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,NA,8,NA,11876.6064453125,NA,NA,0,35-44
2010,182,Namangan region,62,male,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,4571.1123046875,NA,NA,1,55-64
2010,182,Khorezm region,50,female,0,lower_secondary,lower_secondary,9,9,lower_secondary,primary,8,4,10240.12109375,NA,NA,0,45-54
2010,182,Karakalpakstan republic,54,male,0,tertiary,NA,16,NA,NA,NA,NA,NA,9542.7158203125,NA,NA,0,45-54
2010,182,Jizzakh region,42,male,0,tertiary,NA,16,NA,NA,NA,NA,NA,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,41,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,12208.046875,NA,NA,1,35-44
2010,182,Samarkand region,31,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,35,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Karakalpakstan republic,29,female,1,tertiary,NA,16,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Karakalpakstan republic,28,female,1,tertiary,NA,16,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Jizzakh region,56,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,5185.65771484375,NA,NA,0,55-64
2010,182,Tashkent city,33,male,NA,tertiary,NA,16,NA,NA,NA,NA,NA,16047.2294921875,NA,NA,0,25-34
2010,182,Sirdarya region,46,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,10,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,60,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,5185.65771484375,NA,NA,0,55-64
2010,182,Sirdarya region,59,male,0,tertiary,lower_secondary,16,9,NA,lower_secondary,NA,7,4571.1123046875,NA,NA,0,55-64
2010,182,Tashkent region,29,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent city,56,female,NA,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,5185.65771484375,NA,NA,0,55-64
2010,182,Jizzakh region,42,female,0,tertiary,tertiary,16,16,tertiary,upper_secondary,15,10,12208.046875,NA,NA,0,35-44
2010,182,Sirdarya region,43,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,9,9,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,50,male,1,upper_secondary,lower_secondary,11,9,NA,lower_secondary,NA,7,9542.7158203125,NA,NA,0,45-54
2010,182,Namangan region,35,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,primary,11,6,12208.046875,NA,NA,0,35-44
2010,182,Jizzakh region,50,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,primary,7,3,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,38,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,7,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,25,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,12,15867.6982421875,NA,NA,1,25-34
2010,182,Samarkand region,34,female,1,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,1,25-34
2010,182,Sirdarya region,34,male,1,upper_secondary,upper_secondary,11,11,lower_secondary,upper_secondary,8,10,16047.2294921875,NA,NA,0,25-34
2010,182,Samarkand region,62,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,5185.65771484375,NA,NA,1,55-64
2010,182,Samarkand region,30,female,1,upper_secondary,upper_secondary,11,11,lower_secondary,upper_secondary,8,11,15867.6982421875,NA,NA,0,25-34
2010,182,Bukhara region,37,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,1,35-44
2010,182,Bukhara region,45,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent region,35,female,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,11,12208.046875,NA,NA,0,35-44
2010,182,Khorezm region,30,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
2010,182,Khorezm region,54,female,0,lower_secondary,lower_secondary,9,9,lower_secondary,primary,8,4,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,46,male,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,10,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent city,47,male,NA,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,8,8,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent city,47,female,NA,tertiary,tertiary,16,16,tertiary,tertiary,17,15,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,53,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,10240.12109375,NA,NA,0,45-54
2010,182,Namangan region,56,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,10,5185.65771484375,NA,NA,0,55-64
2010,182,Namangan region,35,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,54,male,0,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,8,7,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent city,45,female,NA,lower_secondary,NA,9,NA,NA,NA,NA,NA,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent city,56,female,NA,upper_secondary,upper_secondary,11,11,upper_secondary,no_formal,10,0,5185.65771484375,NA,NA,0,55-64
2010,182,Bukhara region,46,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,12,12,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent region,42,female,0,upper_secondary,no_formal,11,0,no_formal,no_formal,0,0,12208.046875,NA,NA,0,35-44
2010,182,Sirdarya region,52,female,1,upper_secondary,primary,11,6,primary,primary,3,3,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent region,45,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,9542.7158203125,NA,NA,0,45-54
2010,182,Bukhara region,45,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,9542.7158203125,NA,NA,0,45-54
2010,182,Samarkand region,52,female,1,upper_secondary,lower_secondary,11,9,NA,lower_secondary,NA,8,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,32,female,0,lower_secondary,post_secondary_non_tertiary,9,13,post_secondary_non_tertiary,upper_secondary,14,10,15867.6982421875,NA,NA,0,25-34
2010,182,Namangan region,41,female,1,tertiary,post_secondary_non_tertiary,16,13,post_secondary_non_tertiary,lower_secondary,13,7,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,25,male,1,tertiary,NA,16,NA,NA,NA,NA,NA,16047.2294921875,NA,NA,0,25-34
2010,182,Namangan region,27,female,1,lower_secondary,primary,9,6,primary,primary,5,5,15867.6982421875,NA,NA,1,25-34
2010,182,Samarkand region,37,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,27,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,1,25-34
2010,182,Namangan region,50,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,primary,7,4,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent region,30,female,0,upper_secondary,tertiary,11,16,tertiary,tertiary,15,15,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,52,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,9542.7158203125,NA,NA,0,45-54
2010,182,Samarkand region,35,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,31,male,0,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,10,16047.2294921875,NA,NA,0,25-34
2010,182,Namangan region,49,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,11,8,9542.7158203125,NA,NA,0,45-54
2010,182,Namangan region,54,female,1,upper_secondary,upper_secondary,11,11,lower_secondary,upper_secondary,8,10,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,30,male,0,lower_secondary,tertiary,9,16,tertiary,no_formal,21,0,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,59,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,5185.65771484375,NA,NA,0,55-64
2010,182,Jizzakh region,35,male,0,upper_secondary,lower_secondary,11,9,NA,lower_secondary,NA,7,11876.6064453125,NA,NA,1,35-44
2010,182,Namangan region,60,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,5185.65771484375,NA,NA,1,55-64
2010,182,Tashkent city,44,male,NA,upper_secondary,primary,11,6,primary,primary,5,4,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,53,male,1,upper_secondary,primary,11,6,no_formal,primary,0,5,9542.7158203125,NA,NA,0,45-54
2010,182,Samarkand region,32,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,1,25-34
2010,182,Jizzakh region,33,female,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,25,female,1,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,upper_secondary,13,10,15867.6982421875,NA,NA,1,25-34
2010,182,Tashkent region,43,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,34,female,NA,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Namangan region,25,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,16047.2294921875,NA,NA,0,25-34
2010,182,Samarkand region,37,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,27,male,0,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,upper_secondary,14,10,16047.2294921875,NA,NA,0,25-34
2010,182,Karakalpakstan republic,36,female,0,lower_secondary,lower_secondary,9,9,NA,lower_secondary,NA,8,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,28,female,0,upper_secondary,NA,11,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Karakalpakstan republic,35,female,0,upper_secondary,tertiary,11,16,tertiary,tertiary,15,15,12208.046875,NA,NA,0,35-44
2010,182,Bukhara region,38,female,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,7,12208.046875,NA,NA,0,35-44
2010,182,Sirdarya region,31,female,1,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,post_secondary_non_tertiary,14,13,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,39,female,1,upper_secondary,NA,11,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Namangan region,55,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,4571.1123046875,NA,NA,0,55-64
2010,182,Tashkent region,34,female,0,tertiary,lower_secondary,16,9,lower_secondary,lower_secondary,9,9,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent city,54,female,NA,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,10240.12109375,NA,NA,1,45-54
2010,182,Khorezm region,46,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Jizzakh region,42,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Bukhara region,33,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,15867.6982421875,NA,NA,1,25-34
2010,182,Bukhara region,25,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,12,15867.6982421875,NA,NA,0,25-34
2010,182,Sirdarya region,40,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,30,male,0,lower_secondary,upper_secondary,9,11,upper_secondary,lower_secondary,10,8,16047.2294921875,NA,NA,1,25-34
2010,182,Khorezm region,59,female,0,upper_secondary,primary,11,6,primary,no_formal,4,0,5185.65771484375,NA,NA,0,55-64
2010,182,Bukhara region,42,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,32,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent region,31,male,0,upper_secondary,tertiary,11,16,upper_secondary,tertiary,11,17,16047.2294921875,NA,NA,1,25-34
2010,182,Jizzakh region,34,female,1,upper_secondary,upper_secondary,11,11,NA,upper_secondary,NA,12,15867.6982421875,NA,NA,0,25-34
2010,182,Bukhara region,39,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,12208.046875,NA,NA,0,35-44
2010,182,Namangan region,51,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,10240.12109375,NA,NA,1,45-54
2010,182,Tashkent region,31,male,0,tertiary,tertiary,16,16,post_secondary_non_tertiary,tertiary,13,16,16047.2294921875,NA,NA,1,25-34
2010,182,Tashkent city,63,male,NA,tertiary,lower_secondary,16,9,lower_secondary,no_formal,7,0,4571.1123046875,NA,NA,0,55-64
2010,182,Tashkent region,33,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,1,25-34
2010,182,Namangan region,32,female,1,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,0,25-34
2010,182,Navoi region,36,female,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,10,12208.046875,NA,NA,0,35-44
2010,182,Khorezm region,52,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,9542.7158203125,NA,NA,1,45-54
2010,182,Tashkent region,38,female,1,tertiary,tertiary,16,16,tertiary,tertiary,15,15,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,56,male,NA,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,4571.1123046875,NA,NA,0,55-64
2010,182,Tashkent region,26,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,15867.6982421875,NA,NA,1,25-34
2010,182,Namangan region,59,male,1,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,4571.1123046875,NA,NA,0,55-64
2010,182,Navoi region,44,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Bukhara region,39,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,58,male,0,tertiary,lower_secondary,16,9,lower_secondary,primary,7,5,4571.1123046875,NA,NA,0,55-64
2010,182,Sirdarya region,45,male,0,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,9542.7158203125,NA,NA,0,45-54
2010,182,Tashkent region,34,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,9,15867.6982421875,NA,NA,0,25-34
2010,182,Sirdarya region,43,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,47,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,10240.12109375,NA,NA,0,45-54
2010,182,Khorezm region,38,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,lower_secondary,10,8,12208.046875,NA,NA,0,35-44
2010,182,Bukhara region,35,male,1,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,11,11,11876.6064453125,NA,NA,0,35-44
2010,182,Jizzakh region,25,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
2010,182,Samarkand region,26,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Sirdarya region,54,female,0,upper_secondary,primary,11,6,primary,primary,4,1,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,40,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,40,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,12208.046875,NA,NA,0,35-44
2010,182,Karakalpakstan republic,27,female,0,upper_secondary,upper_secondary,11,11,NA,upper_secondary,NA,10,15867.6982421875,NA,NA,0,25-34
2010,182,Tashkent city,25,male,NA,upper_secondary,post_secondary_non_tertiary,11,13,post_secondary_non_tertiary,post_secondary_non_tertiary,14,14,16047.2294921875,NA,NA,0,25-34
2010,182,Jizzakh region,33,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Bukhara region,38,male,0,lower_secondary,tertiary,9,16,tertiary,tertiary,15,15,11876.6064453125,NA,NA,1,35-44
2010,182,Karakalpakstan republic,52,female,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,10240.12109375,NA,NA,0,45-54
2010,182,Bukhara region,56,female,1,upper_secondary,upper_secondary,11,11,lower_secondary,upper_secondary,7,11,5185.65771484375,NA,NA,0,55-64
2010,182,Jizzakh region,28,female,1,tertiary,NA,16,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,1,25-34
2010,182,Namangan region,25,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,12,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,29,female,0,lower_secondary,upper_secondary,9,11,lower_secondary,upper_secondary,8,10,15867.6982421875,NA,NA,1,25-34
2010,182,Tashkent city,36,male,NA,tertiary,upper_secondary,16,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Samarkand region,52,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,9542.7158203125,NA,NA,0,45-54
2010,182,Sirdarya region,38,female,0,lower_secondary,tertiary,9,16,tertiary,upper_secondary,15,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent city,30,female,NA,upper_secondary,post_secondary_non_tertiary,11,13,lower_secondary,post_secondary_non_tertiary,8,14,15867.6982421875,NA,NA,0,25-34
2010,182,Jizzakh region,27,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,10,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,38,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Tashkent region,55,male,1,upper_secondary,tertiary,11,16,tertiary,upper_secondary,15,10,4571.1123046875,NA,NA,0,55-64
2010,182,Namangan region,31,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
2010,182,Tashkent region,55,male,1,tertiary,NA,16,NA,NA,NA,NA,NA,4571.1123046875,NA,NA,0,55-64
2010,182,Navoi region,49,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,7,7,9542.7158203125,NA,NA,0,45-54
2010,182,Samarkand region,49,female,1,lower_secondary,lower_secondary,9,9,lower_secondary,lower_secondary,9,9,10240.12109375,NA,NA,0,45-54
2010,182,Tashkent city,58,female,NA,upper_secondary,tertiary,11,16,tertiary,no_formal,15,0,5185.65771484375,NA,NA,0,55-64
2010,182,Namangan region,56,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,5185.65771484375,NA,NA,0,55-64
2010,182,Namangan region,37,female,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,12208.046875,NA,NA,0,35-44
2010,182,Jizzakh region,50,female,0,lower_secondary,upper_secondary,9,11,upper_secondary,lower_secondary,12,7,10240.12109375,NA,NA,0,45-54
2010,182,Samarkand region,36,male,0,lower_secondary,upper_secondary,9,11,upper_secondary,upper_secondary,10,10,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent region,28,female,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,15867.6982421875,NA,NA,0,25-34
2010,182,Samarkand region,41,male,0,lower_secondary,primary,9,6,primary,primary,3,1,11876.6064453125,NA,NA,0,35-44
2010,182,Tashkent city,44,female,NA,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,11,12208.046875,NA,NA,1,35-44
2010,182,Bukhara region,40,female,1,lower_secondary,lower_secondary,9,9,lower_secondary,primary,7,4,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,47,male,1,upper_secondary,NA,11,NA,NA,NA,NA,NA,9542.7158203125,NA,NA,0,45-54
2010,182,Namangan region,40,female,0,upper_secondary,tertiary,11,16,tertiary,lower_secondary,15,7,12208.046875,NA,NA,0,35-44
2010,182,Samarkand region,50,male,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,9542.7158203125,NA,NA,0,45-54
2010,182,Khorezm region,39,male,0,upper_secondary,lower_secondary,11,9,lower_secondary,lower_secondary,8,8,11876.6064453125,NA,NA,0,35-44
2010,182,Namangan region,38,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,12,10,11876.6064453125,NA,NA,1,35-44
2010,182,Jizzakh region,47,male,0,lower_secondary,NA,9,NA,NA,NA,NA,NA,9542.7158203125,NA,NA,0,45-54
2010,182,Samarkand region,30,male,0,upper_secondary,upper_secondary,11,11,upper_secondary,upper_secondary,10,10,16047.2294921875,NA,NA,0,25-34
